"url","Column 1","Pas 1","Pas 1_alt","Pas 2","Pas 2_link","Pas 3","Col 1","Col 2","Col 3","Total"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","45","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Olympic_flag.svg/22px-Olympic_flag.svg.png","Participantes Olímpicos Independientes","Participantes Olímpicos Independientes","https://es.wikipedia.org/wiki/Participantes_Ol%C3%ADmpicos_Independientes_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(IOP)","0","1","2","3"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","45","https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Flag_of_Iran.svg/22px-Flag_of_Iran.svg.png","Irán","Irán","https://es.wikipedia.org/wiki/Ir%C3%A1n_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(IRI)","0","1","2","3"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","49","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Israel.svg/22px-Flag_of_Israel.svg.png","Israel","Israel","https://es.wikipedia.org/wiki/Israel_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(ISR)","0","1","1","2"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","50","https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Flag_of_Chinese_Taipei_for_Olympic_games.svg/22px-Flag_of_Chinese_Taipei_for_Olympic_games.svg.png","China Taipéi","China Taipéi","https://es.wikipedia.org/wiki/China_Taip%C3%A9i_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(TPE)","0","1","0","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","50","https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Mexico.svg/22px-Flag_of_Mexico.svg.png","México","México","https://es.wikipedia.org/wiki/M%C3%A9xico_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(MEX)","0","1","0","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","50","https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Flag_of_Peru.svg/22px-Flag_of_Peru.svg.png","Perú","Perú","https://es.wikipedia.org/wiki/Per%C3%BA_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(PER)","0","1","0","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","53","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Flag_of_Mongolia.svg/22px-Flag_of_Mongolia.svg.png","Mongolia","Mongolia","https://es.wikipedia.org/wiki/Mongolia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(MGL)","0","0","2","2"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","53","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Flag_of_Slovenia.svg/22px-Flag_of_Slovenia.svg.png","Eslovenia","Eslovenia","https://es.wikipedia.org/wiki/Eslovenia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(SLO)","0","0","2","2"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Flag_of_Argentina.svg/22px-Flag_of_Argentina.svg.png","Argentina","Argentina","https://es.wikipedia.org/wiki/Argentina_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(ARG)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Flag_of_the_Bahamas.svg/22px-Flag_of_the_Bahamas.svg.png","Bahamas","Bahamas","https://es.wikipedia.org/wiki/Bahamas_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(BAH)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/22px-Flag_of_Colombia.svg.png","Colombia","Colombia","https://es.wikipedia.org/wiki/Colombia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(COL)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Flag_of_Ghana.svg/22px-Flag_of_Ghana.svg.png","Ghana","Ghana","https://es.wikipedia.org/wiki/Ghana_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(GHA)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Flag_of_Malaysia.svg/22px-Flag_of_Malaysia.svg.png","Malasia","Malasia","https://es.wikipedia.org/wiki/Malasia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(MAS)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Flag_of_Pakistan.svg/22px-Flag_of_Pakistan.svg.png","Pakistán","Pakistán","https://es.wikipedia.org/wiki/Pakist%C3%A1n_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(PAK)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Flag_of_the_Philippines_%28navy_blue%29.svg/22px-Flag_of_the_Philippines_%28navy_blue%29.svg.png","Filipinas","Filipinas","https://es.wikipedia.org/wiki/Filipinas_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(PHI)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Flag_of_Puerto_Rico_%281952%E2%80%931995%29.svg/22px-Flag_of_Puerto_Rico_%281952%E2%80%931995%29.svg.png","Puerto Rico","Puerto Rico","https://es.wikipedia.org/wiki/Puerto_Rico_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(PUR)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Flag_of_Qatar.svg/22px-Flag_of_Qatar.svg.png","Catar","Catar","https://es.wikipedia.org/wiki/Catar_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(QAT)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Flag_of_Suriname.svg/22px-Flag_of_Suriname.svg.png","Surinam","Surinam","https://es.wikipedia.org/wiki/Surinam_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(SUR)","0","0","1","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","55","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_Thailand.svg/22px-Flag_of_Thailand.svg.png","Tailandia","Tailandia","https://es.wikipedia.org/wiki/Tailandia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(THA)","0","0","1","1"
